Hr & Fru Paps Vin & Tapas,hrunars,"June 2, 2016","Went to Hr & Fru Paps Vin & Tapas with my family, 7 in all. Excellent service, very good platter of (mostly) Danish specialties along with some very good wines. Duck paté to die for! Sat there for the most part of the evening and...More",5,Kolding
Hr & Fru Paps Vin & Tapas,141henrikp,"April 20, 2016",Very nice welcome - and an excellent concept - where you only have to make your choice between great wines ;-),5,Kolding
Restaurant Valdemar,K6771XOpetero,28. november 2021,"Kom uanmeldt både voksne og børn sent og de lavede bare lækker mad til både voksne og 2 børn. 
Super god service :-)",5,Kolding
Restaurant Valdemar,olgasU9578RJ,17. oktober 2021,"Havde bestlit bord til 5, men det var lige ved døren, så det trak ind hver gang døren gik  ",3,Kolding
Restaurant Valdemar,johnnyl258,25. september 2021,"Dejlig restaurant tæt på Koldinghus. Maden var fantastisk. Vi sprang menuen over, og valgte fra kortet. Fin vin til rimelige priser. Professionel og engageret betjening.",5,Kolding
Restaurant Valdemar,S5592BSanneg,25. september 2021,Super hyggeligt sted med opmærksomme og venlige tjene ,4,Kolding
Restaurant Valdemar,kilgore329,7. august 2021,Dejligt sted og super service men frem for alt rigtig god mad. Trods de gode anmeldelser var det bedre end forventet. Det er enkel mad som de rammer helt rigtigt. Meget højt bundniveau.,5,Kolding
Restaurant Valdemar,FinnA_12,5. august 2021,Det var lækkert. Både oksekød og svinekød perfekt tilberedt. Betjening er god og venlig. Gazpacho super forret. Panna cotta super desert.,4,Kolding
Restaurant Valdemar,bjarne01,29. juli 2021,"Kom lige forbi på vej til Koldinghus og så nogen der spiste smørrebrød. Bookede efter vores besøg og vi fik 2 stykker smørrebrød, som bare var fantastiske til prisen. Kan varmt anbefales",5,Kolding
Restaurant Valdemar,lindgaardskals,28. juli 2021,"Lækkert frisksmurt smørrebrød. Æg og rejer, håndpillede og fiskefilet, nystegt stadig lun. Vi sad på torvet og havde faktisk lidt svært ved at finde ud af hvilke borde der hørte til hvor, bestilling/betaling skal man gøre i restauranten, men så kommer de ud med maden.",4,Kolding
Restaurant Valdemar,Kosmos1963,6. juni 2021,"Vi besøgte RV sammen med et vennepar. Vi sad “udenfor” og det fint, dog med en del trafikstøj. Maden var lækker, veltilberedt og gode råvarer. Vi bestilte cocktails og vores mad. Efter nogen ventetid fik vi serveret vores cocktails og forretten samtidigt, hvilket ikke er optimalt. Personalet undskyldte det med en fejl, men det er ikke den bedste måde at starte aftenen på.",3,Kolding
Restaurant Valdemar,keno41,15. maj 2021,"Tournedos med forkælede grøntsager - smagte glimrende og det hele med dessert til overkommelig pris, gin og øl - ialt 800 kr.",5,Kolding
Restaurant Valdemar,Mikael F,"April 24, 2018","I had a traditional Danish fish meal,  ""stjerneskud"", and it was both beautifully put together and very tasty. Service was great and the restaurant was quiet.",5,Kolding
Restaurant Valdemar,Vacationer730797,"November 8, 2017","Nice atmosphere, skilled and friendly waiters. Have a nice balanced menu. The steak was excellent prepared and tasted very good.",4,Kolding
Restaurant Valdemar,navi_jen,"October 13, 2017","Walked in on Wednesday night without reservations. Restaurant was moderately busy, noise level very moderate.

Somewhat limited menus (3-5 choices per course). Mains were very, very good (Veal and Steak) and the rosemary sauce for the veal was truly outstanding. Desserts were good, but not...More",4,Kolding
Restaurant Valdemar,walkingWakefieldUk,"September 3, 2017","Very hospitable  and we enjoyed the meal. You can sit inside or in a covered outside area. It is in the centre of town, so easy to access and between the church and castle",4,Kolding
Restaurant Valdemar,allant813,"August 5, 2017",Very nice atmosphere and great food. My wife had the wolf fish which was fantastic. As a  starter my son had risotto which was the only so so of the whole meal. For mains my son and I had steaks ordered red  but served medium...More,4,Kolding
Restaurant Valdemar,Christer H,"July 5, 2017",This restaurant has a relaxed atmosphere and with a touch of luxury in the details. The food is good and there is a lot of it as well. Good value for the money.,4,Kolding
Restaurant Valdemar,Halvors95,"May 24, 2017",I had 2 of these Danish specialities for lunch. Fish with remolade sause and roastbeef with fried onions. They offer 3 pieces but that would be to much. Good service.,5,Kolding
Restaurant Valdemar,Mosegaarden,"May 1, 2017","Our three-course meal was very good. It was not at the gourmet level, but it was well prepared and appetizing. Service was very good and friendly.",4,Kolding
Restaurant Valdemar,damasinnas,"April 27, 2017","I was staying at the First Hotel nearby that did not have a restaurant, but advised a 10% discount was available here if the room card was shown so decided to try it as it was only a short walk from the hotel.

I had...More",4,Kolding
Restaurant Valdemar,AHMortensen,"March 28, 2017",Went with my wife and had steak and venison. Great meal. This was proper cooking - complements to the chef. Combined with great service this place is worth a re-visit.,4,Kolding
Restaurant Valdemar,Magnus14,"December 19, 2016",Have been here before but feel that they have upgraded their service. The food was again excellent and the wine recommendation was spot on for the meals my partner and me had selected. We will be back...,4,Kolding
Restaurant Valdemar,magicwoman82,"October 30, 2016",I went for an evening meal with my colleagues. We had a 3 course meal which was booked in advance. As I am a vegan I was very curious what they would serve me instead. And I was not disappointed. The chef really did a...More,4,Kolding
Restaurant Valdemar,ketoprofene17,"October 25, 2016","I visited while on a business trip in Kolding as I read some decent reviews about this place. The food was really nice, well presented and sophisticated enough to be interesting but not pretentious. Service was attentive and the internal decor simple but refined, with...More",5,Kolding
Restaurant Valdemar,FlyingDutchman70,"August 12, 2016","Best place for dinner in Kolding.

Great menu's, sirloin steak, etc

Service is friendly and fast, unlike the other restaurants.

Excellent wines and draft beers. Unfortunately no large bottles of sparkling water.

Bread chips served prior dinner are delicious and not too filling, so still...More",5,Kolding
Restaurant Valdemar,DPLE,"May 3, 2016",Very nice restaurant with good quality dishes for a more normal price. Location is in the center and easy to park nearby.,4,Kolding
Restaurant Valdemar,Oosterpeen,"February 6, 2016","Service was good, young but they know what their doing.

Ordered a chicken sandwich, was was ""oke"".

Ordered a lobster cream soup, which was ""good"".

Restaurant was quiet.",3,Kolding
Restaurant Valdemar,Hagar L,"January 19, 2016","Best food we ate in Denmark. Fresh, special. Wow. highly recommended!! thw fish disches are absolutely great! Dont miss it",5,Kolding
Restaurant Valdemar,BirgitteHegelund,"December 20, 2015",Have Been there several times. Very Good food made of seasonal ingredients. And fantastic service. Go there and try it yourselves.,5,Kolding
Restaurant Valdemar,trainsifpossible,"August 28, 2015","The location is handy if one is visiting the Castle. In summer the french widows are open, but usually one would sit inside; the decor is on the elegant side of pleasant, so that's no hardship. Service is efficient and correct. The menu is largely...More",3,Kolding
Restaurant Valdemar,GiulianoSouza,"July 7, 2015","I had the chance to visit this place twice: lunch and dinner... Both were great!
The place is also nice and service with high quality.",4,Kolding
Restaurant Valdemar,Tey B,"June 27, 2015","Incredible food in a great spot in the middle of town. Great staff and a really good ambience, with an outside balcony area as well as a large indoor space too. Must visit if you're ever in Kolding!",5,Kolding
Restaurant Valdemar,Sara G,"March 7, 2015","Special tasty food, amazing sweet people, the restaurant is elegant & classy. I would definitely eat here again",5,Kolding
Madkælderen Koldinghus,134vera_,20. november 2021,Absolut en oplevelse af de bedste. 4 retters menu med dertilhørende vine. En fantastisk smagsoplevelse. Deres kok er en mester. Og betjening super søde og kompetente. Vi kommer igen.,5,Kolding
Madkælderen Koldinghus,Peter H,24. oktober 2021,"Lækker frokost i rustikke omgivelser 😁.
Sød og hurtig servering, alt var hjemmelavet og et nummer bedre end de fleste frokost steder",5,Kolding
Madkælderen Koldinghus,nicolaic13,25. september 2021,"Madkælderen har en frokostbuffet som er en anbefaling værdig. Mad var lækker, hjemmegjort og perfekt til en familie, da der er noget for alle. Især deres fisk og laksesalat vagte glæde hos os. 
Se også slottet, det er storslående.",5,Kolding
Madkælderen Koldinghus,Food_food_life,24. september 2021,"Vi var 3 gæster på Koldinghus onsdag 23. september, som ved ankomsten ville spise alternativ reservere bord til frokost i kælderen. Der var ledige borde, men da vi ikke forud for besøget havde reserveret, fik vi ""lov"" til at lægge et mobil nr., der kunne ringes besked til. Efter afsluttet besøg i udstillingerne, var der efter 5 kvarter endnu ikke kommet besked til os. Vi gik igen i kælderen og spurgte endnu engang, men fik det uvenlige svar, at vi gik i vejen og måtte vente på besked! Vi gik op i slotsgården og satte os i solen, fik den idé at vi måske måtte spise der; men efter endnu en forespørgsel, fik vi at vi vide, at vi måtte vente!! Der var stadig ledige borde....Det opgav vi og kørte til Horsens til frokost - som vi nød på Dollys - og endnu kl. 16.30 var der ikke kommet besked fra kælderen :-( Hvor er det en skam, at de længe lukkede spisesteder ikke har styr på og smidighed omkring et bookingsystem, - hvis de da vil tjene penge og servicere!! Næste gang vil jeg end ikke overveje at reservere bord / besøge spisestedet.",1,Kolding
Madkælderen Koldinghus,checondra,31. juli 2021,Aldrig har man oplevet et spisested med så god betjenin ,5,Kolding
Madkælderen Koldinghus,Kosmos1963,6. juni 2021,En dejlig aften i Madkælderen. Vi besøgte Madkælderen sammen med et vennepar og vi havde en dejlig aften i Madkælderen. Mader lækker og smukt anrettet og med en dejlig vinbuffet. Det er et helaftens arrangement i smukke omgivelser. Personalet er meget venligt og servicemindet og er med til at fuldende aftenen.,5,Kolding
Madkælderen Koldinghus,Kirstine J,29. maj 2021,"Helt perfekt aften i Madkælderen, dejlig mad og den allerbedste betjening fra et sødt og smilende personale. Vi kommer helt sikkert igen.",5,Kolding
Madkælderen Koldinghus,362christinab,29. maj 2021,"Super hyggelig sted med et meget sødt personale, maden var spændene og lækker 
et sted jeg bestemt vil anbefale ,vi havde en meget hyggelig aften og nød de skønne omgivelser ,Der manglede intet",5,Kolding
Madkælderen Koldinghus,Lucca123,1. januar 2021,Nytårs menu. Vi fik årets sidste middag fra Madkælderen. Fantastisk lækker mad 4 retter. Hummersuppe var vores favorit. Hvis der skal være et lille minus så var der lidt for meget mad. Så vi valgte at spise fasanen til natmad.,5,Kolding
Madkælderen Koldinghus,Steen Withen N,6. december 2020,I forbindelse md besøg på Koldinghus besøgte vi Madkælderen og indtog deres hjemmelavede buffet til DKK 178 per næse. Alt var godt og pengene værd,4,Kolding
Madkaelderen Koldinghus,Ivar Munch C,"September 21, 2017","Very nice restaurant in the koldinghus castle. The lunch buffet was extraordinary high quality. Everything was hand made, nothing industrialized. Dinner was also very good, but I found the portions a tiny bit small.",4,Kolding
Madkaelderen Koldinghus,MarMadrid50,"August 29, 2016","The restaurant is located in Kolding Castle. It is a buffet, nothing expensive to be located in a castle. Good attention.",4,Kolding
Madkaelderen Koldinghus,Martin P,"May 24, 2016",Worth the entrance fee for Koldinghus. Fantastic buffet in extraordinary quality. Literally everything is homemade and very tasty. We'll be back...,5,Kolding
Madkaelderen Koldinghus,REEDTZ,"May 8, 2016","Celebrating my birthday (65, yuck! ;-), my wife had invited me for a day at ‘Koldinghus’ (see individual review), including lunching and dining at restaurant ‘Madkaelderen’ [The Food Cellar].

The surroundings are picturesque with the vault-like room partly lit by candles in the walls. The...More",5,Kolding
Madkaelderen Koldinghus,Belladella1,"May 6, 2015","We went for dinner in this resturant based in the cellar of the Castel Kolding hus. Very unique location.
You get the full package when dining here. Food, wine, water, coffee. for 600kr. Its cheap for what you get.
Very tasty food, prepared with love....More",4,Kolding
Madkaelderen Koldinghus,Windy N,"February 22, 2015","Located in the cellars of the old castle ruin Koldinghus, this restaurant offers good food and service and an unbeatable ambiance. There is a fixed menu and the price is an all-inclusive price for all the food, wines, water, coffee, avec and sweets. At 575...More",5,Kolding
Madkaelderen Koldinghus,Neil J,"September 1, 2014","The cellars of the Koldinghus castle offer an excellent restaurant. Nicely restored with fitting ambience. Visited for luncheon. Three types of herring, a good piece of steak, two cheeses and a savory. Very well prepared and presented. Good local beer to accompany the meal.",4,Kolding
Rafaels Restaurant,Buggesrejser,8. november 2021,Vi fik virkelig gid mad ,5,Kolding
Rafaels Restaurant,LarsHorn,28. september 2021,Havde en time inden teater forestilling og vi skulle have lidt at spise på TripAdvisor faldt vi over denne. Vi fik to pizzaer Regina og Rafael noget af det bedste pizza jeg har smagt. Hyggelige lokaler og atmosfære venlig betjenin ,4,Kolding
Rafaels Restaurant,Heidi Morten R,17. august 2021,Virkelig fantastisk mad og vin til fornuftigepriseri forholdtilkvalitet. Gode smage i hyggelige omgivelser. Rigtig god betjening. Mange mennesker på en tirsdag aften vidner om et populært sted. Tak for ma og drikke,5,Kolding
Rafaels Restaurant,Lwllouise,11. august 2021,"Charmerende restaurant med autentisk italiensk mad. En af de bedste pizzaer, jeg har smagt på en dansk restaurant. Kan absolut anbefales.",4,Kolding
Rafaels Restaurant,E4972WFsheilab,6. august 2021,En bid af Italien. Vi kom sent lørdag til Kolding og fandt denne perle. Der var fuldt booket men ti meget søde og imødekommende piger tog imod os og fandt et bord til os efter en tur gåtur i byen. Vi fik pizzaer som man normalt kun finder i Italien. Det smagte så godt.,5,Kolding
Rafaels Restaurant,U1765OTmaxp,4. august 2021,"Syner ikke at meget udefra, men en lille italiensk perle i Koldi ",4,Kolding
Rafaels Restaurant,NielsM,2. august 2021,"Hyggeligt og med virkelig god mad, sødt personale og bare god stemnin ",4,Kolding
Rafaels Restaurant,LasseJ1974,29. juli 2021,"Rigtig hyggelig, italiensk restaurant med autentisk mad og stemning, og god, smilende betjening. Helt klart et besøg værd i Kolding.",5,Kolding
Rafaels Restaurant,781mettep,22. juni 2021,Man føler sig altid velkommen på Rafaels. Maden er som altid value for money. Dog synes vi at retterne denne aften var en smule mindre interessante end normalt.,4,Kolding
Rafaels Restaurant,christiana152,13. juni 2021,"Endnu engang en fantastisk fornøjelse at besøge Rafaels, super betjening, mega lækker mad og fantastisk vin. Hyggelige omgivelser, uanset om man sidder oppe, nede eller udenfor, dejlig atmosfære. Bliver altid taget godt i mod og føler sig meget velkommen",5,Kolding
Rafaels Restaurant,ragnim,"July 21, 2019","Good italian food, great cocktails, cozy atmosphere, service-minded staff. Great both as a restaurant and as a lounge for drinks. 
Recommend to try the Hugo cocktail.",4,Kolding
Rafaels Restaurant,Rebel B,"July 18, 2019","We came in with 2 small children. We had no reservation and it was very busy, but we were welcome. 
The staff was very nice and polite. The pizza’s were realy good and fairly priced. The primitivo red wine was great. The ambiance is nice...More",5,Kolding
Rafaels Restaurant,Carolchen97,"June 20, 2019",My colleague and I were staying in Kolding for a business trip and just wanted to get some food. Stepping into Rafaels we felt good from the first moment. Friendly waiters welcomed us in the tiny restaurant decorated in a fancy urban style and filled...More,5,Kolding
Rafaels Restaurant,stevlee78,"June 17, 2019","My friend and I visited on a beautiful Sunday evening and Rafael’s was quite busy, there were a few seats left outside and we sat there 

The service was fast and really friendly, our waitress was funny and informed, offering information on the pizzas and...More",5,Kolding
Rafaels Restaurant,carmelk750,"May 24, 2019",Lovely restaurant with good hearty Italian food. Friendly attentive service. Pizzas were very good as were the risotto & pasta dish. Empty plates is a sign  of a good meal.,5,Kolding
Rafaels Restaurant,Little_raisin,"May 11, 2019","We were two families having a very pleasent dinner at this lovely place back in April 2019.  Great athmospere, excellent food and a very attentive waitress giving excellent service, and great tips about Kolding and the sorroundings. if you ever visit Kolding, and look for...More",5,Kolding
Rafaels Restaurant,cmayfield510,"May 3, 2019","I was pleasantly surprised by the food and ambience in this place.  My friend had a pasta dish, and I had the mushroom risotto and we both enjoyed our meals.  The crowd in the place was pretty heavy so try coming during non-peak hours or...More",4,Kolding
Rafaels Restaurant,HannaBragberg,"March 29, 2019","With a nice menu with both pizzas and pastas as well as 'regular' Italian food, we choose to come twice during a three-day visit to Kolding. It was very busy both weeknights though, so a reservation is recommended.More",4,Kolding
Rafaels Restaurant,carlosz128,"March 15, 2019","I must say we were 5 guests at the beginning , than increased 1 more and lately a 7th one, the girls made everything to attend us in a flash manner, must say that service this time was greater than food! And food was super...More",5,Kolding
Rafaels Restaurant,Von_Raffenbach,"March 2, 2019","Made and served with a lot of love and skulls. Highly recommend, however we saw a lot of people not getting a table, so book in advance",5,Kolding
Rafaels Restaurant,Dinoine,"October 14, 2018","This is a place I hesitate to recommend as I really want to keep it to myself;)
The atmosphere and food is amazing and the taste of the pizzas will bring you back to ItalyMore",5,Kolding
Rafaels Restaurant,Bear465327,"October 8, 2018","Mushroom risotto was delightful. Service was attentive, smiling and quick. However, make sure you order something else than water to drink as the tap water is outrageously expensive, 30 DKK! Better get a beer instead.More",4,Kolding
Rafaels Restaurant,Katarzyna_82,"September 8, 2018","They made pizzas in wood-burning stove. Nice klimat, good food, great pizza. They have nice  Summer garden out side",5,Kolding
Rafaels Restaurant,Journey691855,"August 28, 2018","Went twice on our trip, once for the pasta and once for the pizza. Both were great, and the staff was very friendly. The food was served fast as well even though the place was full.",5,Kolding
Rafaels Restaurant,slocal,"August 19, 2018",Very good unusual pizzas at reasonable prices.  English speaking waitress was very friendly.  Central location. Very fast service.,4,Kolding
Rafaels Restaurant,Writers_dk,"July 30, 2018","We revisited this very nice Italian restaurant in Kolding and we were not disappointed - on the contrary.  We were 5 adults, one child, and one baby, and we got a very nice table in the yard.  We had all very tasty dishes at a...More",5,Kolding
Rafaels Restaurant,Manderi,"July 6, 2018",Delicious pizzas in a cozy milieu. Service was friendly and our food arrived quickly. The chef made teddybear shaped pizzas for the kids - so cute!,5,Kolding
Rafaels Restaurant,David K,"July 4, 2018",The pizza crust is thin and delicious. We shared the Carnivore with wonderfully seasoned  pepperoni and salami and ham.  Our friends had the mushroom pizza with a generous portion of mushrooms imported from Poland.  We had a misto salad with a great dressing and tomatoes...More,5,Kolding
Rafaels Restaurant,Stefan_Nankoo,"June 25, 2018","Very delicious homemade pasta.
The service is great. Cosy athmosphere - especially sorring outside on the terrasse.
Highly recommended!",5,Kolding
Rafaels Restaurant,TheAviator0765,"June 1, 2018","A popular restaurant in a Kolding, and I can see why.  Interesting menu, good selection of drinks and quite cosy in what is a bit if a labyrinth.  Being a hot evening in May, we sat out, clearly a popular choice.  Within our group of...More",4,Kolding
Rafaels Restaurant,Dr_Sunnypants,"May 19, 2018","I have been here a couple of times. On the first occasion everything went fine. I had a (pricy) risotto and some very nice wine. The guys reported their pizzas to be excellent as well.

The second time I tried to eat here, I had...More",2,Kolding
Rafaels Restaurant,Mikael F,"April 24, 2018",Great pizza in a very cozy atmosphere. The restaurant was even busy on a Monday evening and we had to wait to get a table.,4,Kolding
Rafaels Restaurant,786Anna,"April 18, 2018","What a nice experience! A young Frenchman, perfectly speaking English, who's running an Italian restaurant in Denmark! Very friendly people, good team, qiuck service. And the food was fresh and delicious (starter and main course).There were a lot of customers but the (new) owner took...More",5,Kolding
Rafaels Restaurant,Tomalex46,"April 7, 2018","Came back after visiting in 2015 and still excellent - children happy, great pizza and really helpful and friendly",5,Kolding
Rafaels Restaurant,bb0lsen,"March 3, 2018","I can strongly recommend Rafaels. The presentations and tastes were all as i expected them to be. The seasoning was perfect with an ambience to match. I had tunatartare, spaghetti with oil and garlic and a delicious tiramisu all with a great bottle og chianti....More",5,Kolding
Rafaels Restaurant,TheGinklebink,"January 8, 2018","Authentic Italian wood fired pizza.
Very good service.
I dinned on Monday evening and had to wait a short time for a table obviously a popular place with locals of Kolding.",5,Kolding
Rafaels Restaurant,villyj2015,"October 25, 2017","Great place. Very good food and Wine. We did order anti pasta, pizza and beef. All disses was Well prepered and We Would love to visit Kolding once more.",5,Kolding
Rafaels Restaurant,Yesba,"October 4, 2017","A colleague and I went to dinner at Rafaels.
We were lucky to get a table on a Monday night. The restaurant was busy with people coming and leaving all the time. Several people were not able to get a table.
The pizza from the...More",5,Kolding
Rafaels Restaurant,LaFranfresca,"October 3, 2017","The food is great!  I went twice in the same week and it became my favorite in kolding.
I really loved the safran risotto, amzing taste. I've also tried the house Bolognese which was nice! As a starter , the spicy shrimp are really nice...More",5,Kolding
Rafaels Restaurant,Neezaaa,"September 21, 2017","Great service, nice atmosphere and delicious food. Highly recommended if you are staying in this area.",5,Kolding
Rafaels Restaurant,Vajamo,"September 18, 2017",A pleasant surprise downtown. Our tomato-mozzarella starter was delicious and followed by a spicy pasta dish. Anytime again!,4,Kolding
Rafaels Restaurant,Klaas P,"September 7, 2017","sitting on a heated terras is great in Kolding that i know as a pretty cool (literally) place a limited menu, but that means normally that things are fresh. Indeed the home made tagliatelle were exceptionally good and the melon with him was good. the...More",4,Kolding
Rafaels Restaurant,Whinbrook,"August 23, 2017","Comfortable informal dining spot.  Friendly service, if a little slow.  Good food and wine but at the usual high Danish prices.",4,Kolding
Rafaels Restaurant,219ievat,"August 4, 2017",we have been there couple of times and every single them were awesome. food wine and service are excelent. we will come back definetly!! ❤️❤️,5,Kolding
Rafaels Restaurant,Writers_dk,"July 30, 2017","Nice restaurant, friendly and efficient waiter.  Very nice and tasty italian style pizza. Highly recommended.",4,Kolding
Rafaels Restaurant,boyen26,"July 29, 2017","Me and my 2 kids (8+10) tried this Italian place, and this was a good choice. Tasty and well prepared food, served fast and nice, Even on a bussy sarurday. Recommend this with kids...",4,Kolding
Rafaels Restaurant,Jeffrey_2609,"July 23, 2017",Had a great dinner here with my colleague. Nice atmosphere and friendly staff. The bruschetta as well as the pizzas were superb!! Certainly recommend this place if you are visiting Kolding,4,Kolding
Rafaels Restaurant,An-Magritt S,"July 19, 2017","Adviced by tripA we enjoyed the most wonderful meal at Rafaels today. Pizza, pasta and risotto with Debiobranded drinks as the musicians were taking us out on anothe trip. They were really good! Thanx. The food....mmmmm..The place....cool. The serving, sweet✨

Treat yourself and your friends....More",5,Kolding
Rafaels Restaurant,259jesperk,"July 19, 2017",Best service I have had for a long time in DK. Food felt like being back in Italy. Had the best amatricana outside Italy ever and I have tried a few. Can highly recommend this place,5,Kolding
Rafaels Restaurant,Lasse511,"July 13, 2017","We are real Italian pizza and it tasted like the pizza in Italy, great taste and fresh toppings. Desserts were also good but not quite the level were. Definatelly recommend to everyone with some to taske good food.",5,Kolding
Rafaels Restaurant,868kim,"June 8, 2017",Authentic italian cuisine where the menu options are broad but Rafaels truly excel in Pizzas and italian ad ons,5,Kolding
Rafaels Restaurant,Amanda N,"May 1, 2017",Some of the best Italian food you find in Kolding! You gotta try the pizzas and the tiramisu - definitely worth it!,5,Kolding
Rafaels Restaurant,Chezza S,"March 29, 2017",Great little Italian place. If you get a chance sit in the alfresco area you should. Fully heated and very relaxed. Staff very helpful. Bruschetta was okay but the  penne was delicious. Good Italian wine selection,4,Kolding
Rafaels Restaurant,MrTryp,"March 4, 2017","The pizzas are great - authentic Italian. The Diavolo had real spicy Italian salami and not just pepperoni sausage as most places have.  The starters where not that impressive compared to the cost.  House wine is ok, but personally I would prefer a beer.  We...More",4,Kolding
Rafaels Restaurant,102pallek,"February 24, 2017",This place serve very good Italien food. We have been there several times. Remember to reserve a table.,4,Kolding
Rafaels Restaurant,Idakjepsen,"February 2, 2017","I've been there three times now. First time I got an amazing pizza with parma ham, second time a not quite as good pizza with spicy sausage and the last time I was kinda disappointed with the to thick crust, chewy meat and lack of...More",3,Kolding
Rafaels Restaurant,Cecilia S,"January 30, 2017","Fantastic service, food, atmosphere. Pizza Rafael make me want move to Kolding. I will definitely be back next time.",5,Kolding
Rafaels Restaurant,zsofi1027,"November 15, 2016","We had a really nice dinner with mí friends there. The staff was very nice and quick, and the pizza was really tasty. The only problem is that they close at 10, it seemed early for us.",4,Kolding
Rafaels Restaurant,Luca Z,"October 30, 2016","Took my family here when they were visiting us. I was happy to be sitting there, the music, soft lights and the atmosphere were all great. I have never had such a great pizza in my life. We all ate pizzas, they were perfect, the...More",5,Kolding
Rafaels Restaurant,ketoprofene17,"October 25, 2016","The last thing I was expecting to find in Kolding, being an Italian man on a business trip, was a great pizza. However, this place is so nice it amazed me! The pizza was excellent, the spritz I ordered to go with it was just...More",5,Kolding
